,labels,text,prediction
100848,0,"Pair correlations of aperiodic inflation rules via renormalisation: Some interesting examples This article presents, in an illustrative fashion, a first step towards an extension of the spectral theory of constant length substitutions. Our starting point is the general observation that the symbolic picture (as defined by the substitution rule) and its geometric counterpart with natural prototile sizes (as defined by the induced inflation rule) may differ considerably. On the geometric side, an aperiodic inflation system possesses a set of exact renormalisation relations for its pair correlation coefficients. Here, we derive these relations for some paradigmatic examples and infer various spectral consequences. In particular, we consider the Fibonacci chain, revisit the Thue--Morse and the Rudin--Shapiro sytem, and finally analyse a twisted extension of the silver mean chain with mixed singular spectrum.",2
100971,0,"Classical-field theory of thermal radiation In this paper, using the viewpoint that quantum mechanics can be constructed as a classical field theory without any quantization I build a fully classical theory of thermal radiation. Planck's law for the spectral energy density of thermal radiation and the Einstein A-coefficient for spontaneous emission are derived in the framework of classical field theory without using the concept of ""photon"". It is shown that the spectral energy density of thermal radiation is apparently not a universal function of frequency, as follows from the Planck's law, but depends weakly on the nature of atoms, while Planck's law is valid only as an approximation in the limit of weak excitation of atoms.",2
101904,0,"Entropy production in Gaussian bosonic transformations using the replica method: application to quantum optics In spite of their simple description in terms of rotations or symplectic transformations in phase space, quadratic Hamiltonians such as those modeling the most common Gaussian operations on bosonic modes remain poorly understood in terms of entropy production. For instance, determining the von Neumann entropy produced by a Bogoliubov transformation is notably a hard problem, with generally no known analytical solution. Here, we overcome this difficulty by using the replica method, a tool borrowed from statistical physics and quantum field theory. We exhibit a first application of this method to the field of quantum optics, where it enables accessing entropies in a two-mode squeezer or optical parametric amplifier. As an illustration, we determine the entropy generated by amplifying a binary superposition of the vacuum and an arbitrary Fock state, which yields a surprisingly simple, yet unknown analytical expression.",2
108652,0,"On a relative form of Verdier Specialization We prove a relative form of Verdier's specialization formula, and apply it to derive a Chern class identity predicted by string dualities.",2
109134,0,"On the Possible Trajectories of Spinning Particles. I. Free Particles By means of the method of moving Frenet-Serret frame the set of equations of motion is derived for spinning particle in an arbitrary external field, which is determined by potential depending from both position and the state of movement, as well as by two pseudo-vectors one of which is easily associated with external magnetic field, and another still remains undetermined. The equations give a possibility to describe the motion of both massive and massless particles with spin. All solutions of the equations of motion in the absence of external fields were found, and besides, we give more precise definition of a free object. It turns out that the massive particles always possess a longitudinal polarization. There are possible transversal motions of the following types: 1) oscillatory motion with proper frequency, 2) circular motion, and 3) complicated motion along rosette trajectories round the center of inertia with the velocity, varying in finite limits. Free massless particles can either fluctuate or move along complicated paths around fixed centers of balance, when the spin of the particles can have any direction.",2
110042,0,"Planck constant as adiabatic invariant characterized by Hubble's and cosmological constants In the present work we suggest a non-local generalization of quantum theory which include quantum theory as a particular case. On the basis of the idea, that Planck constant is an adiabatic invariant of the free/coupled electromagnetic field, we calculate the value of Plank constant from first principles, namely from the geometry of our Universe. The basic nature of the quantum theory is discussed. The nature of the dark energy is revealed.",2
111374,0,"Efficient implementation of the parquet equations -- role of the reducible vertex function and its kernel approximation We present an efficient implementation of the parquet formalism which respects the asymptotic structure of the vertex functions at both single- and two-particle levels in momentum- and frequency-space. We identify the two-particle reducible vertex as the core function which is essential for the construction of the other vertex functions. This observation stimulates us to consider a two-level parameter-reduction for this function to simplify the solution of the parquet equations. The resulting functions, which depend on fewer arguments, are coined ""kernel functions"". With the use of the ""kernel functions"", the open boundary of various vertex functions in the Matsubara-frequency space can be faithfully satisfied. We justify our implementation by accurately reproducing the dynamical mean-field theory results from momentum-independent parquet calculations. The high-frequency asymptotics of the single-particle self-energy and the two-particle vertex are correctly reproduced, which turns out to be essential for the self-consistent determination of the parquet solutions. The current implementation is also feasible for the dynamical vertex approximation.",2
111546,0,"Density matrix renormalization group on a cylinder in mixed real and momentum space We develop a variant of the density matrix renormalization group (DMRG) algorithm for two-dimensional cylinders that uses a real space representation along the cylinder and a momentum space representation in the perpendicular direction. The mixed representation allows us to use the momentum around the circumference as a conserved quantity in the DMRG algorithm. Compared with the traditional purely real-space approach, we find a significant speedup in computation time and a considerable reduction in memory usage. Applying the method to the interacting fermionic Hofstadter model, we demonstrate a reduction in computation time by over 20-fold, in addition to a sixfold memory reduction.",2
111890,0,Extremal metrics for the ${Q}^\prime$-curvature in three dimensions We construct contact forms with constant $Q^\prime$-curvature on compact three-dimensional CR manifolds which admit a pseudo-Einstein contact form and satisfy some natural positivity conditions. These contact forms are obtained by minimizing the CR analogue of the $II$-functional from conformal geometry. Two crucial steps are to show that the $P^\prime$-operator can be regarded as an elliptic pseudodifferential operator and to compute the leading order terms of the asymptotic expansion of the Green's function for $\sqrt{P^\prime}$.,2
111931,0,"Magneto-transport phenomena related to the chiral anomaly in Weyl semimetals We present a theory of magnetotransport phenomena related to the chiral anomaly in Weyl semimetals. We show that conductivity, thermal conductivity, thermoelectric and the sound absorption coefficients exhibit strong and anisotropic magnetic field dependences. We also discuss properties of magneto-plasmons and magneto-polaritons, whose existence is entirely determined by the chiral anomaly. Finally, we discuss the conditions of applicability of the quasi-classical description of electron transport phenomena related to the chiral anomaly.",2
112245,0,"Towards Quantized Number Theory: Spectral Operators and an Asymmetric Criterion for the Riemann Hypothesis This research expository article contains a survey of earlier work (in \S2--\S4) but also contains a main new result (in \S5), which we first describe. Given $c \geq 0$, the spectral operator $\mathfrak{a} = \mathfrak{a}_c$ can be thought of intuitively as the operator which sends the geometry onto the spectrum of a fractal string of dimension not exceeding $c$. Rigorously, it turns out to coincide with a suitable quantization of the Riemann zeta function $\zeta = \zeta(s)$: $\mathfrak{a} = \zeta (\partial)$, where $\partial = \partial_c$ is the infinitesimal shift of the real line acting on the weighted Hilbert space $L^2 (\mathbb{R}, e^{-2ct} dt)$. In this paper, we establish a new asymmetric criterion for the Riemann hypothesis, expressed in terms of the invertibility of the spectral operator for all values of the dimension parameter $c \in (0, 1/2)$ (i.e., for all $c$ in the left half of the critical interval $(0,1)$). This corresponds (conditionally) to a mathematical (and perhaps also, physical) ""phase transition"" occurring in the midfractal case when $c= 1/2$. Both the universality and the non-universality of $\zeta = \zeta (s)$ in the right (resp., left) critical strip $\{1/2 &lt; \text{Re}(s) &lt; 1 \}$ (resp., $\{0 &lt; \text{Re}(s) &lt; 1/2 \}$) play a key role in this context. These new results are presented in \S5. In \S2, we briefly discuss earlier joint work on the complex dimensions of fractal strings, while in \S3 and \S4, we survey earlier related work of the author with H. Maier and with H. Herichi, respectively, in which were established symmetric criteria for the Riemann hypothesis, expressed respectively in terms of a family of natural inverse spectral problems for fractal strings of Minkowski dimension $D \in (0,1),$ with $D \neq 1/2$, and of the quasi-invertibility of the family of spectral operators $\mathfrak{a}_c$ (with $c \in (0,1), c \neq 1/2$).",2
112817,0,"Pieri rules, vertex operators and Baxter Q-matrix We use the Pieri rules to recover the q-boson model and show it is equivalent to a discretized version of the relativistic Toda chain. We identify its semi infinite transfer matrix and the corresponding Baxter Q-matrix with half vertex operators related by an {\omega}-duality transformation. We observe that the scalar product of two higher spin XXZ wave functions can be expressed with a Gaudin determinant.",2
113413,0,Reliability and reproducibility of Atlas information We discuss the reliability and reproducibility of much of the information contained in the Atlas of Finite Groups.,2
114332,0,"Hamiltonization of Elementary Nonholonomic Systems In this paper, we develop the Chaplygin reducing multiplier method; using this method, we obtain a conformally Hamiltonian representation for three nonholonomic systems, namely, for the nonholonomic oscillator, for the Heisenberg system, and for the Chaplygin sleigh. Furthermore, in the case of an oscillator and the nonholonomic Chaplygin sleigh, we show that the problem reduces to the study of motion of a mass point (in a potential field) on a plane and, in the case of the Heisenberg system, on the sphere. Moreover, we consider an example of a nonholonomic system (suggested by Blackall) to which one cannot apply the reducing multiplier method.",2
114559,0,"Higher spin six vertex model and symmetric rational functions We consider a fully inhomogeneous stochastic higher spin six vertex model in a quadrant. For this model we derive concise integral representations for multi-point q-moments of the height function and for the q-correlation functions. At least in the case of the step initial condition, our formulas degenerate in appropriate limits to many known formulas of such type for integrable probabilistic systems in the (1+1)d KPZ universality class, including the stochastic six vertex model, ASEP, various q-TASEPs, and associated zero range processes. Our arguments are largely based on properties of a family of symmetric rational functions which can be defined as partition functions of the inhomogeneous higher spin six vertex model for suitable domains. In the homogeneous case, such functions were previously studied in http://arxiv.org/abs/1410.0976; they also generalize classical Hall-Littlewood and Schur polynomials. A key role is played by Cauchy-like summation identities for these functions, which are obtained as a direct corollary of the Yang-Baxter equation for the higher spin six vertex model.",2
115833,0,"Symmetry reduction of holomorphic iterated function schemes and factorization of Selberg zeta functions Given a holomorphic iterated function scheme with a finite symmetry group $G$, we show that the associated dynamical zeta function factorizes into symmetry-reduced analytic zeta functions that are parametrized by the unitary irreducible representations of $G$. We show that this factorization implies a factorization of the Selberg zeta function on symmetric $n$-funneled surfaces and that the symmetry factorization simplifies the numerical calculations of the resonances by several orders of magnitude. As an application this allows us to provide a detailed study of the spectral gap and we observe for the first time the existence of a macroscopic spectral gap on Schottky surfaces.",2
116908,0,"Classical R-matrix theory for bi-Hamiltonian field systems The R-matrix formalism for the construction of integrable systems with infinitely many degrees of freedom is reviewed. Its application to Poisson, noncommutative and loop algebras as well as central extension procedure are presented. The theory is developed for (1+1)-dimensional case where the space variable belongs either to R or to various discrete sets. Then, the extension onto (2+1)-dimensional case is made, when the second space variable belongs to R. The formalism presented contains many proofs and important details to make it self-contained and complete. The general theory is applied to several infinite dimensional Lie algebras in order to construct both dispersionless and dispersive (soliton) integrable field systems.",2
116924,0,"Double and Triple Givental's J-functions for Stable Quotients Invariants We use mirror formulas for the stable quotients analogue of Givental's J-function for twisted projective invariants obtained in a previous paper to obtain mirror formulas for the analogues of the double and triple Givental's J-functions (with descendants at all marked points) in this setting. We then observe that the genus 0 stable quotients invariants need not satisfy the divisor, string, or dilaton relations of the Gromov-Witten theory, but they do possess the integrality properties of the genus 0 three-point Gromov-Witten invariants of Calabi-Yau manifolds. We also relate the stable quotients invariants to the BPS counts arising in Gromov-Witten theory and obtain mirror formulas for certain twisted Hurwitz numbers.",2
117160,0,"Universal ground state properties of free fermions in a $d$-dimensional trap The ground state properties of $N$ spinless free fermions in a $d$-dimensional confining potential are studied. We find that any $n$-point correlation function has a simple determinantal structure that allows us to compute several properties exactly for large $N$. We show that the average density has a finite support with an edge, and near this edge the density exhibits a universal (valid for a wide class of potentials) scaling behavior for large $N$. The associated edge scaling function is computed exactly and generalizes to any $d$ the edge electron gas result of Kohn and Mattsson in $d=3$ [Phys. Rev. Lett. 81, 3487 (1998)]. In addition, we calculate the kernel (that characterizes any $n$-point correlation function) for large $N$ and show that, when appropriately scaled, it depends only on dimension $d$, but has otherwise universal scaling forms, at the edges. The edge kernel, for higher $d$, generalizes the Airy kernel in one dimension, well known from random matrix theory.",2
117323,0,"Topological structures in the Husimi flow We study the topological properties of the quantum phase space current in the Husimi representation, focusing on the dynamical differences, induced by these properties, between the quantum and the classical flows. We show that the zeros of the Husimi function are stagnation points of the current and have a nonzero topological charge. Due to overall charge conservation, new stagnation points with opposite charge appear in pairs in the Husimi current and they have important roles in dynamical processes. As an example we show the topological effect of the zeros in the transmission rate of particle through a potential barrier.",2
118571,0,"Directed random polymers via nested contour integrals We study the partition function of two versions of the continuum directed polymer in 1+1 dimension. In the full-space version, the polymer starts at the origin and is free to move transversally in the reals, and in the half-space version, the polymer starts at the origin but is reflected at the origin and stays in the negative reals. The partition functions solves the stochastic heat equation in full-space or half-space with mixed boundary condition at the origin; or equivalently the free energy satisfies the Kardar-Parisi-Zhang equation. We derive exact formulas for the Laplace transforms of the partition functions. In the full-space this is expressed as a Fredholm determinant while in the half-space this is expressed as a Fredholm Pfaffian. Taking long-time asymptotics we show that the limiting free energy fluctuations scale with exponent 1/3 and are given by the GUE and GSE Tracy-Widom distributions. These formulas come from summing divergent moment generating functions, hence are not mathematically justified. The primary purpose of this work is to present a mathematical perspective on the polymer replica method which is used to derive these results. In contrast to other replica method work, we do not appeal directly to the Bethe ansatz for the Lieb-Liniger model but rather utilize nested contour integral formulas for moments as well as their residue expansions.",2
118837,0,"Validation of the Replica Trick for Simple Models We discuss replica analytic continuation using several simple models in order to prove mathematically the validity of replica analysis, which is used in a wide range of fields related to large scale complex systems. While replica analysis consists of two analytical techniques, the replica trick (or replica analytic continuation) and the thermodynamical limit (and/or order parameter expansion), we focus our study on replica analytic continuation, which is the mathematical basis of the replica trick. We apply replica analysis to solve a variety of analytical models, and examine the properties of replica analytic continuation. Based on the positive results for these models we propose that replica analytic continuation is a robust procedure in replica analysis.",2
119827,0,"Evaluable Jones-Wenzl idempotents at root of unity and modular representation on the center of U_qsl(2) Let p an integer. We define a family of idempotents (and nilpotents) in the Temperley - Lieb algebras at 4p-th roots of unity which generalize the usual Jones-Wenzl idempotents. These new idempotents correspond to finite dimentional simple and projective indecomposable representations of the restricted quantum group Uqsl(2), where q is a 2p-th root of unity. In the manner of the [BHMV95] topological quantum field theorie (TQFT), they provide a canonical basis in colored skein modules to define mapping class groups representations. In the torus case, this basis allows us to obtain a partial match between the negative twist and the buckling actions, and the [LM94] induced representation of SL2(Z) on the center of Uqsl(2), which extends non trivially the [RT91] representation of SL2(Z).",2
120118,0,"The inverse spectral problem for indefinite strings Motivated by the study of certain nonlinear wave equations (in particular, the Camassa-Holm equation), we introduce a new class of generalized indefinite strings associated with differential equations of the form \[-u""=z\,u\,\omega+z^2u\,\upsilon\] on an interval $[0,L)$, where $\omega$ is a real-valued distribution in $H^{-1}_{\mathrm{loc}}[0,L)$, $\upsilon$ is a non-negative Borel measure on $[0,L)$ and $z$ is a complex spectral parameter. Apart from developing basic spectral theory for these kinds of spectral problems, our main result is an indefinite analogue of M. G. Krein's celebrated solution of the inverse spectral problem for inhomogeneous vibrating strings.",2
120162,0,"$q$-Rotations and Krawtchouk polynomials An algebraic interpretation of the one-variable quantum $q$-Krawtchouk polynomials is provided in the framework of the Schwinger realization of $\mathcal{U}_{q}(sl_{2})$ involving two independent $q$-oscillators. The polynomials are shown to arise as matrix elements of unitary ""$q$-rotation"" operators expressed as $q$-exponentials in the $\mathcal{U}_{q}(sl_{2})$ generators. The properties of the polynomials (orthogonality relation, generating function, structure relations, recurrence relation, difference equation) are derived by exploiting the algebraic setting. The results are extended to another family of polynomials, the affine $q$-Krawtchouk polynomials, through a duality relation.",2
120320,0,"Associative Long Short-Term Memory We investigate a new method to augment recurrent neural networks with extra memory without increasing the number of network parameters. The system has an associative memory based on complex-valued vectors and is closely related to Holographic Reduced Representations and Long Short-Term Memory networks. Holographic Reduced Representations have limited capacity: as they store more information, each retrieval becomes noisier due to interference. Our system in contrast creates redundant copies of stored information, which enables retrieval with reduced noise. Experiments demonstrate faster learning on multiple memorization tasks.",2
120921,0,KMS weights on graph C*-algebras KMS weights for generalized gauge actions on graph C*-algebras are studied and a complete description of the structure is obtained for the gauge action when the graph is strongly connected and has at most countably many exits. The structure is surprisingly rich.,2
121576,0,"The Stiefel--Whitney theory of topological insulators We study the topological band theory of time reversal invariant topological insulators and interpret the topological $\mathbb{Z}_2$ invariant as an obstruction in terms of Stiefel--Whitney classes. The band structure of a topological insulator defines a Pfaffian line bundle over the momentum space, whose structure group can be reduced to $\mathbb{Z}_2$. So the topological $\mathbb{Z}_2$ invariant will be understood by the Stiefel--Whitney theory, which detects the orientability of a principal $\mathbb{Z}_2$-bundle. Moreover, the relation between weak and strong topological insulators will be understood based on cobordism theory. Finally, the topological $\mathbb{Z}_2$ invariant gives rise to a fully extended topological quantum field theory (TQFT).",2
121871,0,"Quantum cellular automata without particles Quantum cellular automata (QCA) constitute space and time homogeneous discrete models for quantum field theories (QFTs). Although QFTs are defined without reference to particles, computations are done in terms of Feynman diagrams, which are explicitly interpreted in terms of interacting particles. Similarly, the easiest QCA to construct are quantum lattice gas automata (QLGA). A natural question then is, which QCA are not QLGA? Here we construct a non-trivial example of such a QCA; it provides a simple model in $1+1$ dimensions with no particle interpretation at the scale where the QCA dynamics are homogeneous.",2
122683,0,"Cohomological Approach to the Graded Berezinian We develop the theory of linear algebra over a (Z_2)^n-commutative algebra (n in N), which includes the well-known super linear algebra as a special case (n=1). Examples of such graded-commutative algebras are the Clifford algebras, in particular the quaternion algebra H. Following a cohomological approach, we introduce analogues of the notions of trace and determinant. Our construction reduces in the classical commutative case to the coordinate-free description of the determinant by means of the action of invertible matrices on the top exterior power, and in the supercommutative case it coincides with the well-known cohomological interpretation of the Berezinian.",2
123065,0,"The ultimate physical limits to reversibility We argue that if, in order to reverse an object's dynamics, we need to be able to keep track of it with enough precision, then there is an upper bound on the size of the object whose dynamics we can reverse - even using all the available resources of the universe. Using a bound from the holographic principle and treating the universe as the ultimate quantum computer, we show that if we want to reverse the dynamics of an object which has evolved since the beginning of time, its radius cannot exceed ten microns. If this computation is performed irreversibly, the object must be much smaller. This places a lower bound on the size of the smallest possible quantum measurement device.",2
123080,0,"The 14th case VHS via K3 fibrations We present a study of certain singular one-parameter subfamilies of Calabi-Yau threefolds realized as anticanonical hypersurfaces or complete intersections in toric varieties. Our attention to these families is motivated by the Doran-Morgan classification of variations of Hodge structure which can underlie families of Calabi-Yau threefolds with $h^{2,1} = 1$ over the thrice-punctured sphere. We explore their torically induced fibrations by $M$-polarized K3 surfaces and use these fibrations to construct an explicit geometric transition between an anticanonical hypersurface and a nef complete intersection through a singular subfamily of hypersurfaces. Moreover, we show that another singular subfamily provides a geometric realization of the missing ""14th case"" variation of Hodge structure from the Doran-Morgan list.",2
124044,0,The Dijkgraaf-Witten invariants of Seifert 3-manifolds with orientable bases We derive a formula for the Dijkgraaf-Witten invariants of orientable Seifert 3-manifolds with orientable bases.,2
124209,0,Quantum Walks and discrete Gauge Theories A particular example is produced to prove that quantum walks can be used to simulate full-fledged discrete gauge theories. A new family of $2D$ walks is introduced and its continuous limit is shown to coincide with the dynamics of a Dirac fermion coupled to arbitrary electromagnetic fields. The electromagnetic interpretation is extended beyond the continuous limit by proving that these DTQWs exhibit an exact discrete local $U(1)$ gauge invariance and possess a discrete gauge-invariant conserved current. A discrete gauge-invariant electromagnetic field is also constructed and that field is coupled to the conserved current by a discrete generalization of Maxwell equations. The dynamics of the DTQWs under crossed electric and magnetic fields is finally explored outside the continuous limit by numerical simulations. Bloch oscillations and the so-called ${\bf E} \times {\bf B}$ drift are recovered in the weak-field limit. Localization is observed for some values of the gauge fields.,2
126080,0,"Special transitions in an O($n$) loop model with an Ising-like constraint We investigate the O($n$) nonintersecting loop model on the square lattice under the constraint that the loops consist of ninety-degree bends only. The model is governed by the loop weight $n$, a weight $x$ for each vertex of the lattice visited once by a loop, and a weight $z$ for each vertex visited twice by a loop. We explore the $(x,z)$ phase diagram for some values of $n$. For $01$, the O($n$)-like transition line appears to be absent. Thus, for $z=0$, the $(n,x)$ phase diagram displays a line of phase transitions for $n\le 1$. The line ends at $n=1$ in an infinite-order transition. We determine the conformal anomaly and the critical exponents along this line. These results agree accurately with a recent proposal for the universal classification of this type of model, at least in most of the range $-1 \leq n \leq 1$. We also determine the exponent describing crossover to the generic O($n$) universality class, by introducing topological defects associated with the introduction of `straight' vertices violating the ninety-degree-bend rule. These results are obtained by means of transfer-matrix calculations and finite-size scaling.",2
126101,0,"Vertex operators and character varieties We prove some combinatorial conjectures extending those proposed in [13, 14]. The proof uses a vertex operator due to Nekrasov, Okounkov, and the first author [4] to obtain a ""gluing formula"" for the relevant generating series, essentially reducing the computation to the case of complex projective space with three punctures.",2
127609,0,"Negative Energies in the Dirac equation It is easy to check that both algebraic equation Det (hat p - m) =0 and Det (hat p + m) =0 for u- and v- 4-spinors have solutions with p_0= pm E_p = pm sqrt bf p^2 +m^2. The same is true for higher-spin equations. Meanwhile, every book considers the equality p_0=E_p for both u- and v- spinors of the (1/2,0)+(0,1/2)) representation only, thus applying the Dirac-Feynman-Stueckelberg procedure for elimination of the negative-energy solutions. The recent Ziino works (and, independently, the articles of several others) show that the Fock space can be doubled. We re-consider this possibility on the quantum field level for both s=1/2 and higher spin particles.",2
127621,0,Korshunov instantons out of equilibrium Zero-dimensional dissipative action possesses non-trivial minima known as Korshunov instantons. They have been known so far only for imaginary time representation that is limited to equilibrium systems. In this work we reconstruct and generalise Korshunov instantons using real-time Keldysh approach. This allows us to formulate the dissipative action theory for generic non-equilibrium conditions. Possible applications of the theory to transport in strongly biased quantum dots are discussed..,2
127855,0,"Dark Energy and Dark Matter as Inertial Effects A disk-shaped universe (encompassing the observable universe) rotating globally with an angular speed equal to the Hubble constant is postulated. It is shown that dark energy and dark matter are cosmic inertial effects resulting from such a cosmic rotation, corresponding to centrifugal (dark energy), and a combination of centrifugal and the Coriolis forces (dark matter), respectively. The physics and the cosmological and galactic parameters obtained from the model closely match those attributed to dark energy and dark matter in the standard {\Lambda}-CDM model.",2
127944,0,"PyPanda: a Python Package for Gene Regulatory Network Reconstruction PANDA (Passing Attributes between Networks for Data Assimilation) is a gene regulatory network inference method that uses message-passing to integrate multiple sources of 'omics data. PANDA was originally coded in C++. In this application note we describe PyPanda, the Python version of PANDA. PyPanda runs considerably faster than the C++ version and includes additional features for network analysis. Availability: The open source PyPanda Python package is freely available at https://github.com/davidvi/pypanda. Contact: d.g.p.van ijzendoorn@lumc.nl",2
128154,0,"Multispecies TASEP and the tetrahedron equation We introduce a family of layer to layer transfer matrices in a three-dimensional (3D) lattice model which can be viewed as partition functions of the $q$-oscillator valued six-vertex model on $m \times n$ square lattice. By invoking the tetrahedron equation we establish their commutativity and bilinear relations mixing various boundary conditions. At $q=0$ and $m=n$, they ultimately yield a new proof of the steady state formula for the $n$-species totally asymmetric simple exclusion process (TASEP) obtained recently by the authors, revealing the 3D integrability in the matrix product construction.",2
129597,0,"Single particle momentum distributions for three-bosons in two and three dimensions and dimensional crossover In this paper, we revise our main results involving the single particle momentum distribution of bosonic trimer states in two and three dimensions. A summary table makes easier the comparison between the matrix elements and the different terms of the momentum distributions. We also show a practical method to continuously interpolate between different dimensions.",2
129852,0,"Estimacion de carga muscular mediante imagenes Un problema de gran interes en disciplinas como la ocupacional, ergonomica y deportiva, es la medicion de variables biomecanicas involucradas en el movimiento humano (como las fuerzas musculares internas y torque de articulaciones). Actualmente este problema se resuelve en un proceso de dos pasos. Primero capturando datos con dispositivos poco pr\'acticos, intrusivos y costosos. Luego estos datos son usados como entrada en modelos complejos para obtener las variables biomecanicas como salida. El presente trabajo representa una alternativa automatizada, no intrusiva y economica al primer paso, proponiendo la captura de estos datos a traves de imagenes. En trabajos futuros la idea es automatizar todo el proceso de calculo de esas variables. En este trabajo elegimos un caso particular de medicion de variables biomecanicas: el problema de estimar el nivel discreto de carga muscular que estan ejerciendo los musculos de un brazo. Para estimar a partir de imagenes estaticas del brazo ejerciendo la fuerza de sostener la carga, el nivel de la misma, realizamos un proceso de clasificacion. Nuestro enfoque utiliza Support Vector Machines para clasificacion, combinada con una etapa de pre-procesamiento que extrae caracter{\i}sticas visuales utilizando variadas tecnicas (Bag of Keypoints, Local Binary Patterns, Histogramas de Color, Momentos de Contornos) En los mejores casos (Local Binary Patterns y Momentos de Contornos) obtenemos medidas de performance en la clasificacion (Precision, Recall, F-Measure y Accuracy) superiores al 90 %.",2
130384,0,"Determinant representation of the domain-wall boundary condition partition function of a Richardson-Gaudin model containing one arbitrary spin In this work we present a determinant expression for the domain-wall boundary condition partition function of rational (XXX) Richardson-Gaudin models which, in addition to $N-1$ spins $\frac{1}{2}$, contains one arbitrarily large spin $S$. The proposed determinant representation is written in terms of a set of variables which, from previous work, are known to define eigenstates of the quantum integrable models belonging to this class as solutions to quadratic Bethe equations. Such a determinant can be useful numerically since systems of quadratic equations are much simpler to solve than the usual highly non-linear Bethe equations. It can therefore offer significant gains in stability and computation speed.",2
130781,0,"Cromlech, menhirs and celestial sphere: an unusual representation of the Lorentz group We present a novel representation of the Lorentz group, the geometric version of which uses ""reversions"" of a sphere while the algebraic version uses pseudounitary 2x2 matrices over complex numbers and quaternions, and Clifford algebras in general. A remarkably simple formula for relativistic composition of velocities and an accompanying geometric construction follows. The method is derived from the diffeomorphisms of the celestial sphere induced by Lorentz boost.",2
131125,0,"Stochastic higher spin vertex models on the line We introduce a four-parameter family of interacting particle systems on the line which can be diagonalized explicitly via a complete set of Bethe ansatz eigenfunctions, and which enjoy certain Markov dualities. Using this, for the systems started in step initial data we write down nested contour integral formulas for moments and Fredholm determinant formulas for Laplace-type transforms. Taking various choices or limits of parameters, this family degenerates to many of the known exactly solvable models in the Kardar-Parisi-Zhang universality class, as well as leads to many new examples of such models. In particular, ASEP, the stochastic six-vertex model, q-TASEP and various directed polymer models all arise in this manner. Our systems are constructed from stochastic versions of the R-matrix related to the six-vertex model. One of the key tools used here is the fusion of R-matrices and we provide a probabilistic proof of this procedure.",2
131605,0,"Shifted-Action Expansion and Applicability of Dressed Diagrammatic Schemes While bare diagrammatic series are merely Taylor expansions in powers of interaction strength, dressed diagrammatic series, built on fully or partially dressed lines and vertices, are usually constructed by reordering the bare diagrams, which is an a priori unjustified manipulation, and can even lead to convergence to an unphysical result [Kozik, Ferrero and Georges, PRL 114, 156402 (2015)]. Here we show that for a broad class of partially dressed diagrammatic schemes, there exists an action $S^{(\xi)}$ depending analytically on an auxiliary complex parameter $\xi$, such that the Taylor expansion in $\xi$ of correlation functions reproduces the original diagrammatic series. The resulting applicability conditions are similar to the bare case. For fully dressed skeleton diagrammatics, analyticity of $S^{(\xi)}$ is not granted, and we formulate a sufficient condition for converging to the correct result.",2
131772,0,"The extended $Z_N$-Toda hierarchy The extended flow equations of a new $Z_N$-Toda hierarchy which takes values in a commutative subalgebra $Z_N$ of $gl(N,\mathbb C)$ is constructed. Meanwhile we give the Hirota bilinear equations and tau function of this new extended $Z_N$-Toda hierarchy(EZTH). Because of logarithm terms, some extended Vertex operators are constructed in generalized Hirota bilinear equations which might be useful in topological field theory and Gromov-Witten theory. Meanwhile the Darboux transformation and bi-hamiltonian structure of this hierarchy are given. From hamiltonian tau symmetry, we give another different tau function of this hierarchy with some unknown mysterious connections with the one defined from the point of Sato theory.",2
132119,0,"The Elliptic Function in Statistical Integrable Models We examine the group theoretical reason why various two dimensional statistical integrable models, such as the Ising model, the chiral Potts model and the Belavin model, becomes integrable. The symmetry of these integrable models is SU(2) and the Boltzmann weight can be parametrized by the elliptic function in many cases. In this paper, we examine the connection between the SU(2) symmetry and the elliptic function in the statistical integrable models.",2
132130,0,"Symplectic and Poisson derived geometry and deformation quantization We review recent results and ongoing investigations of the symplectic and Poisson geometry of derived moduli spaces, and describe applications to deformation quantization of such spaces.",2
132389,0,Near-Gaussian entropic functional calculation and density estimation using an asymptotic series Near-Gaussian probability densities are common in many important physical applications. Here we develop an asymptotic expansion methodology for computing entropic functionals for such densities. The expansion proposed is a close relative of standard perturbation expansions in quantum field theory. We give novel results on the low-order effects of non-Gaussian even moments and asymmetry (e.g. skewness) on the entropy. The asymptotic expansion is also used to define a best fit maximum entropy density given a set of observed low order moments. The maximum entropy density estimation technique consists simply of the solution of a small set of algebraic equations and is therefore more straightforward numerically than classical maximum-entropy methods which rely on sophisticated convex optimization techniques.,2
