,labels,text,prediction
103499,2,"The Magic Star of Exceptional Periodicity We present a periodic infinite chain of finite generalisations of the exceptional structures, including e8, the exceptional Jordan algebra (and pair), and the octonions. We demonstrate that the exceptional Jordan algebra is part of an infinite family of finite-dimensional matrix algebras (corresponding to a particular class of cubic Vinberg's T-algebras). Correspondingly, we prove that e8 is part of an infinite family of algebras (dubbed ""Magic Star"" algebras) that resemble lattice vertex algebras.",0
103678,2,"Moonshines for $M_{12}$ and $L_2(11)$ In this paper, we revisit an earlier conjecture by one of us that related conjugacy classes of $M_{12}$ to Jacobi forms of weight one and index zero. We construct Jacobi forms for all conjugacy classes of $M_{12}$ that are consistent with constraints from group theory as well as modularity. However, we obtain 1427 solutions that satisfy these constraints (to the order that we checked) and are unable to provide a unique Jacobi form. Nevertheless, as a consequence, we are able to provide a group theoretic proof of the evenness of the coefficients of all EOT Jacobi forms associated with conjugacy classes of $M_{12}:2 \subset M_{24}$. In the absence of a unique answer for $M_{12}$, we show that there exist moonshines for two distinct $L_2(11)$ sub-groups of the $M_{12}$. We also show that BKM Lie superalgebras are associated with one of the $L_2(11)$ sub-groups.",0
103704,2,"On integral representations and asymptotics of some hypergeometric functions in two variables The leading asymptotic behaviour of the Humbert functions $\Phi_2$, $\Phi_3$, $\Xi_2$ of two variables is found, when the absolute values of the two independent variables become simultaneosly large. New integral representations of these functions are given. These are re-expressed as inverse Laplace transformations and the asymptotics is then found from a Tauberian theorem. Some integrals of the Humbert functions are also analysed.",0
105677,2,"Equivalence of formulations of the MKP hierarchy and its polynomial tau-functions We give 4 formulations of the Modified KP hierarchy and show that they are equivalent. We also discuss the reductions of the MKP hierarchy to the modified $n$-KdV hierarchies. As a byproduct, we find an astonishingly simple explicit description of all polynomial tau-functions of the KP, the MKP and the $n$-KdV hierarchies, and (implicitly) also for the modified $n$-KdV hierarchy.",0
106172,2,"Gauge Topological Nature of the Superconductor-Insulator Transition It has long been believed that, at absolute zero, electrons can form only one quantum coherent state, a superconductor. Yet, several two dimensional superconducting systems were found to harbor the superinsulating state with infinite resistance, a mirror image of superconductivity, and a metallic state often referred to as Bose metal, characterized by finite longitudinal and vanishing Hall resistances. The nature of these novel and mysterious quantum coherent states is the subject of intense study.Here, we propose a topological gauge description of the superconductor-insulator transition (SIT) that enables us to identify the underlying mechanism of superinsulation as Polyakov's linear confinement of Cooper pairs via instantons. We find a criterion defining conditions for either a direct SIT or for the SIT via the intermediate Bose metal and demonstrate that this Bose metal phase is a Mott topological insulator in which the Cooper pair-vortex liquid is frozen by Aharonov-Bohm interactions.",0
106482,2,"Resurrecting the partially isotropic Haldane-Shastry model We present a new and simpler expression for the Hamiltonian of the partially isotropic (XXZ-like) version of the Haldane-Shastry model, which was derived by D. Uglov over two decades ago in an apparently little-known preprint. While resembling the pairwise long-range form of the Haldane-Shastry model our formula accounts for the multi-spin interactions obtained by Uglov. Our expression is physically meaningful, makes hermiticity manifest, and is computationally more efficient. We discuss the model's properties, including its limits and (ordinary and quantum-affine) symmetries, and review the model's exact spectrum found by Uglov for finite spin-chain length, which parallels the isotropic case up to level splitting due to the anisotropy. We also extend the partially isotropic model to higher rank, with $SU(n)$ 'spins', for which the spectrum is determined by $\mathfrak{sl}_n$-motifs.",0
106525,2,"Minimum Interior Temperature for Solid Objects Implied by Collapse Models Heating induced by the noise postulated in wave function collapse models leads to a lower bound to the temperature of solid objects. For the noise parameter values $\lambda ={\rm coupling~strength}\sim 10^{-8} {\rm s}^{-1}$ and $r_C ={\rm correlation~length} \sim 10^{-5} {\rm cm}$, which were suggested \cite{adler1} to make latent image formation an indicator of wave function collapse and which are consistent with the recent experiment of Vinante et al. \cite{vin}, the effect may be observable. For metals, where the heat conductivity is proportional to the temperature at low temperatures, the lower bound (specifically for RRR=30 copper) is $\sim 5\times 10^{-11} (L/r_C) $K, with L the size of the object. For the thermal insulator Torlon 4203, the comparable lower bound is $\sim 3 \times 10^{-6} (L/r_c)^{0.63}$ K. We first give a rough estimate for a cubical metal solid, and then give an exact solution of the heat transfer problem for a sphere.",0
106823,2,Quasi-long-range order in trapped two-dimensional Bose gases We study the fate of algebraic decay of correlations in a harmonically trapped two-dimensional degenerate Bose gas. The analysis is inspired by recent experiments on ultracold atoms where power-law correlations have been observed despite the presence of the external potential. We generalize the spin wave description of phase fluctuations to the trapped case and obtain an analytical expression for the one-body density matrix within this approximation. We show that algebraic decay of the central correlation function persists to lengths of about 20% of the Thomas-Fermi radius. We establish that the trap-averaged correlation function decays algebraically with a strictly larger exponent weakly changing with trap size and find indications that the recently observed enhanced scaling exponents receive significant contributions from the normal component of the gas. We discuss radial and angular correlations and propose a local correlation approximation which captures the correlations very well. Our analysis goes beyond the usual local density approximation and the developed summation techniques constitute a powerful tool to investigate correlations in inhomogeneous systems.,0
107662,2,"Quantization of Fields and Automorphic Representations In this paper we use the quantization of fields based on Geometric Langlands Correspondence \cite{diep1} to realize the automorphic representations of some concrete series of groups: for the affine Heisenberg (loop) groups it is reduced to the construction of the affine Kac-Moody representation by the Weyl relations in Fock spaces. For the solvable and nilpotent groups following the construction we show that it is the result of applying the constructions of irreducible unitary representation via the geometric quantization and the construction of positive energy representations and finally, for the semi-simple or reductive Lie groups, using the Geometric Langlands Correspondence, we show that a repeated application of the construction give all the automorphic representations of reductive Lie groups: first we show that every representation of the fundamental group of Riemann surface into the dual Langlands groups ${}^LG$ of $G$ corresponds to a representation of the fundamental group of the surface into the reductive group $G$, what is corresponding to a quantum inducing bundle of the geometric quantization of finite dimensional reductive Lie groups and then apply the construction of positive energy representation of loop groups.",0
107958,2,"A construction of Frobenius manifolds from stability conditions A finite quiver $Q$ without loops or 2-cycles defines a 3CY triangulated category $D(Q)$ and a finite heart $A(Q)$. We show that if $Q$ satisfies some (strong) conditions then the space of stability conditions $Stab(A(Q))$ supported on this heart admits a natural family of semisimple Frobenius manifold structures, constructed using the invariants counting semistable objects in $D(Q)$. In the case of $A_n$ evaluating the family at a special point we recover a branch of the Saito Frobenius structure of the $A_n$ singularity $y^2 = x^{n+1}$. We give examples where applying the construction to each mutation of $Q$ and evaluating the families at a special point yields a different branch of the maximal analytic continuation of the same semisimple Frobenius manifold. In particular we check that this holds in the case of $A_n$, $n \leq 5$.",0
108116,2,BCOV rings on elliptic curves and eta function Associated Legendre functions of the first kind give a family of BCOV rings on elliptic curves. We prove that the family is parametrized by $q$-exponents of the eta function $\eta(q^{24})$. Our method involves a classification of rational solutions of a Riccati equation under some constraints.,0
108218,2,"Positive Hamiltonians can give purely exponential decay It is commonly claimed that only Hamiltonians with a spectrum unbounded both above and below can give purely exponential decay. Because such Hamiltonians have no ground state, they are considered unphysical. Here we show that Hamiltonians that are bounded below can give purely exponential decay. This is possible when, instead of looking at the global survival probability, one considers a subsystem only: We show that the reduced state of the subsystem can exhibit a Markovian dynamics, and some (local) observables can decay exponentially. We conclude that purely exponential decay might not be as unphysical as previously thought.",0
108219,2,"Simulation of Nonequilibrium Dynamics on a Quantum Computer We present a hybrid quantum-classical algorithm for the time evolution of out-of-equilibrium thermal states. The method depends upon classically computing a sparse approximation to the density matrix, and then time-evolving each matrix element via the quantum computer. For this exploratory study, we investigate the time-dependent Heisenberg model with five spins on the Rigetti Forest quantum virtual machine and a one spin system on the Rigetti 8Q-Agave quantum processor.",0
109856,2,"Plasmonic parametric resonance We introduce the concept of Plasmonic Parametric Resonance (PPR) as a novel way to amplify high angular momentum plasmonic modes of nanoparticles by means of a simple uniform optical pump. In analogy with parametric resonance in dynamical systems, PPR originates from the temporal modulation of one of the parameters governing the evolution of the state of the system. As opposed to conventional localized surface plasmon resonances, we show that in principle any plasmonic mode of arbitrarily high order is accessible by PPR with a spatially uniform optical pump. Moreover, in contradistinction with other mechanisms of plasmonic amplification, the coherent nature of PPR lends itself to a more straightforward experimental detection approach. The threshold conditions for PPR are analytically derived. Schemes of experimental realization and detection are also discussed.",0
110206,2,"Finite-size scaling in a 2D disordered electron gas with spectral nodes We study the DC conductivity of a weakly disordered 2D electron gas with two bands and spectral nodes, employing the field theoretical version of the Kubo--Greenwood conductivity formula. Disorder scattering is treated within the standard perturbation theory by summing up ladder and maximally crossed diagrams. The emergent gapless (diffusion) modes determine the behavior of the conductivity on large scales. We find a finite conductivity with an intermediate logarithmic finite-size scaling towards smaller conductivities but do not obtain the logarithmically divergence of the weak-localization approach. Our results agree with the experimentally observed logarithmic scaling of the conductivity in graphene with the formation of a plateau near $e^2/\pi h$.",0
110663,2,"Fusion and braiding in finite and affine Temperley-Lieb categories Finite Temperley-Lieb (TL) algebras are diagram-algebra quotients of (the group algebra of) the famous Artin's braid group $B_N$, while the affine TL algebras arise as diagram algebras from a generalized version of the braid group. We study asymptotic `$N\to\infty$' representation theory of these quotients (parametrized by $q\in\mathbb{C}^{\times}$) from a perspective of braided monoidal categories. Using certain idempotent subalgebras in the finite and affine algebras, we construct infinite `arc' towers of the diagram algebras and the corresponding direct system of representation categories, with terms labeled by $N\in\mathbb{N}$. The corresponding direct-limit category is our main object of studies. For the case of the finite TL algebras, we prove that the direct-limit category is abelian and highest-weight at any $q$ and endowed with braided monoidal structure. The most interesting result is when $q$ is a root of unity where the representation theory is non-semisimple. The resulting braided monoidal categories we obtain at different roots of unity are new and interestingly they are not rigid. We observe then a fundamental relation of these categories to a certain representation category of the Virasoro algebra and give a conjecture on the existence of a braided monoidal equivalence between the categories. This should have powerful applications to the study of the `continuum' limit of critical statistical mechanics systems based on the TL algebra. We also introduce a novel class of embeddings for the affine Temperley-Lieb algebras and related new concept of fusion or bilinear $\mathbb{N}$-graded tensor product of modules for these algebras. We prove that the fusion rules are stable with the index $N$ of the tower and prove that the corresponding direct-limit category is endowed with an associative tensor product. We also study the braiding properties of this affine TL fusion.",0
111026,2,"Comment on ""Disassembling the Clockwork Mechanism"" We respond to the criticism raised in the paper arXiv:1704.07831.",0
111298,2,"Compact Hermitian Young Projection Operators In this paper, we describe a compact and practical algorithm to construct Hermitian Young projection operators for irreducible representations of the special unitary group SU(N), and discuss why ordinary Young projection operators are unsuitable for physics applications. The proof of this construction algorithm uses the iterative method described by Keppeler and Sj\""odahl. We further show that Hermitian Young projection operators share desirable properties with Young tableaux, namely a nested hierarchy when ""adding a particle"". We end by exhibiting the enormous advantage of the Hermitian Young projection operators constructed in this paper over those given by Keppeler and Sj\""odahl.",0
111343,2,"Positive scalar curvature via end-periodic manifolds We obtain two types of results on positive scalar curvature metrics for compact spin manifolds that are even dimensional. The first type of result are obstructions to the existence of positive scalar curvature metrics on such manifolds, expressed in terms of end- periodic eta invariants that were defined by Mrowka-Ruberman-Saveliev (MRS). These results are the even dimensional analogs of the results by Higson-Roe. The second type of result studies the number of path components of the space of positive scalar curvature metrics modulo diffeomorphism for compact spin manifolds that are even dimensional, whenever this space is non-empty. These extend and refine certain results in Botvinnik-Gilkey and also MRS. End-periodic analogs of K-homology and bordism theory are defined and are utilised to prove many of our results.",0
112197,2,"Using Grassmann calculus in combinatorics: Lindstr\""om-Gessel-Viennot lemma and Schur functions Grassmann (or anti-commuting) variables are extensively used in theoretical physics. In this paper we use Grassmann variable calculus to give new proofs of celebrated combinatorial identities such as the Lindstr\""om-Gessel-Viennot formula for graphs with cycles and the Jacobi-Trudi identity. Moreover, we define a one parameter extension of Schur polynomials that obey a natural convolution identity.",0
112901,2,"Complementarity of genuine multipartite Bell nonlocality We introduce a feature of no-signaling (Bell) nonlocal theories: namely, when a system of multiple parties manifests genuine nonlocal correlation, then there cannot be arbitrarily high nonlocal correlation among any subset of the parties. We call this feature complementarity of genuine multipartite nonlocality. We use Svetlichny's criterion for genuine multipartite nonlocality and nonlocal games to derive the complementarity relations under no-signaling constraints. We find that the complementarity relations are tightened for the much stricter quantum constraints. We compare this notion with the well-known notion of monogamy of nonlocality. As a consequence, we obtain tighter nontrivial monogamy relations that take into account genuine multipartite nonlocality. Furthermore, we provide numerical evidence showcasing this feature using a bipartite measure and several other well-known tripartite measures of nonlocality.",0
113040,2,"Casimir interaction of strained graphene We calculate the Casimir interaction of two freestanding graphene samples under uniaxial strain. Our approach fully takes retardation and dispersion into account and is based on quantum field theoretical expressions for conductivities in terms of the polarization operator. Contrary to some recent results the force shows a rather weak dependence on the realistic values of strain, changing just by a few percent in its maximum as compared to the non-strained case.",0
113374,2,"MHD instabilities in accretion disks and their implications in driving fast magnetic reconnection Magnetohydrodynamic instabilities play an important role in accretion disks systems. Besides the well-known effects of the magnetorotational instability (MRI), the Parker-Rayleigh-Taylor instability (PRTI) also arises as an important mechanism to help in the formation of the coronal region around an accretion disk and in the production of magnetic reconnection events similar to those occurring in the solar corona. In this work, we have performed three-dimensional magnetohydrodynamical (3D-MHD) shearing-box numerical simulations of accretion disks with an initial stratified density distribution and a strong azimuthal magnetic field with a ratio between the thermal and magnetic pressures of the order of unity. This study aimed at verifying the role of these instabilities on the formation of the coronal region and especially on the driving of turbulence and magnetic reconnection. Our simulations revealed an initial formation of large-scale magnetic loops due to the PRTI followed by the development of a nearly steady-state turbulence driven by both instabilities. We have employed an algorithm to identify the presence of current sheets produced by the encounter of magnetic flux ropes of opposite polarity in the turbulent regions of both the corona and the disk. We computed the magnetic reconnection rates in these locations obtaining average reconnection velocities in Alfv\'en speed units of the order of $0.13 \pm 0.9$ in the accretion disk and $0.17 \pm 0.10 $ in the coronal region (with mean peak values of order of $0.2$), which are consistent with the predictions of the theory of turbulence-induced fast reconnection.",0
113993,2,"Asymptotic expansions of the Witten-Reshetikhin-Turaev Invariants of Mapping Tori I In this paper we engage in a general study of the asymptotic expansion of the Witten-Reshetikhin-Turaev invariants of mapping tori of surface mapping class group elements. We use the geometric construction of the Witten-Reshetikhin-Turaev TQFT via the geometric quantization of moduli spaces of flat connections on surfaces. We identify assumptions on the mapping class group elements that allow us to provide a full asymptotic expansion. The proof of this relies on our new results regarding asymptotic expansions of oscillatory integrals, which allows us to go significantly beyond the standard transversely cut out assumption on the fixed point set. Our results apply to mapping classes of a punctured surface of genus at least one. In particular, we show that our results apply to all pseudo-Anasov mapping classes on a punctured torus and show by example that our assumptions on the mapping class group elements are strictly weaker than hithero successfully considered assumptions in this context.",0
114132,2,"Multiparameter Gaussian Quantum Metrology We investigate the ultimate precision achievable in Gaussian quantum metrology. We derive general analytical expressions for the quantum Fisher information matrix and for the measurement compatibility condition, ensuring asymptotic saturability of the quantum Cram\'er-Rao bound, for the estimation of multiple parameters encoded in multimode Gaussian states. We then apply our results to the joint estimation of a phase shift and two parameters characterizing Gaussian phase covariant noise in optical interferometry. In such a scheme, we show that two-mode displaced squeezed input probes with optimally tuned squeezing and displacement fulfil the measurement compatibility condition and enable the simultaneous estimation of all three parameters, with an advantage over individual estimation schemes that quickly rises with increasing mean energy of the probes.",0
114852,2,"On how the Cyberspace arose to fulfill theoretical physicists' needs and eventually changed the World: Personal recallings and a practitioner's perspective The very humble origins of the Cyberspace, and all the related developments that smoothly conspired and converged towards this concept, making its emergence possible, as the personal computer, TEX and LATEX, the Fax, the internet, the cellphone, and the World Wide Web, are discussed, always from a personal perspective. A separate, comprehensive explanation of the reasons for the appearance and subsequent evolution of each of these different phenomena, with explicit assessments and a future prospective of the main subject, is presented.",0
114860,2,"Sheaf counting on local K3 surfaces There are two natural ways to count stable pairs or Joyce-Song pairs on $X=\mathrm{K3}\times\mathbb C$; one via weighted Euler characteristic and the other by virtual localisation of the reduced virtual class. Since $X$ is noncompact these need not be the same. We show their generating series are related by an exponential. As applications we prove two conjectures of Toda, and a conjecture of Tanaka-Thomas defining Vafa-Witten invariants in the semistable case.",0
115120,2,"Limits on the storage of quantum information in a volume of space We study the fundamental limits on the reliable storage of quantum information in lattices of qubits by deriving tradeoff bounds for approximate quantum error correcting codes. We introduce a notion of local approximate correctability and code distance, and give a number of equivalent formulations thereof, generalizing various exact error-correction criteria. Our tradeoff bounds relate the number of physical qubits $n$, the number of encoded qubits $k$, the code distance $d$, the accuracy parameter $\delta$ that quantifies how well the erasure channel can be reversed, and the locality parameter $\ell$ that specifies the length scale at which the recovery operation can be done. In a regime where the recovery is successful to accuracy $\epsilon$ that is exponentially small in $\ell$, which is the case for perturbations of local commuting projector codes, our bound reads $kd^{\frac{2}{D-1}} \le O\bigl(n (\log n)^{\frac{2D}{D-1}} \bigr)$ for codes on $D$-dimensional lattices of Euclidean metric. We also find that the code distance of any local approximate code cannot exceed $O\bigl(\ell n^{(D-1)/D}\bigr)$ if $\delta \le O(\ell n^{-1/D})$. As a corollary of our formulation of correctability in terms of logical operator avoidance, we show that the code distance $d$ and the size $\tilde d$ of a minimal region that can support all approximate logical operators satisfies $\tilde d d^{\frac{1}{D-1}}\le O\bigl( n \ell^{\frac{D}{D-1}} \bigr)$, where the logical operators are accurate up to $O\bigl( ( n \delta / d )^{1/2}\bigr)$ in operator norm. Finally, we prove that for two-dimensional systems if logical operators can be approximated by operators supported on constant-width flexible strings, then the dimension of the code space must be bounded. This supports one of the assumptions of algebraic anyon theories, that there exist only finitely many anyon types.",0
115913,2,"Bruhat order in the Toda system on $\mathfrak{so}(2,4)$: an example of non-split real form In our previous papers we described the structure of trajectories of the symmetric Toda system on normal real forms of various Lie algebras and showed that it was totally determined by the Hasse diagram of the Bruhat order on the corresponding Weil group. This note deals with the simplest non-split real Lie algebra, $\mathfrak{so}(2,4)$. It turns out, that the phase diagram in this case is also closely related with the Bruhat order of the relative Weyl group, but a bit more information is necessary to describe the dimensions of the trajectory spaces.",0
116009,2,"Landauer Bound for Analog Computing Systems By establishing a relation between information erasure and continuous phase transitions we generalize the Landauer bound to analog computing systems. The entropy production per degree of freedom during erasure of an analog variable (reset to standard value) is given by the logarithm of the configurational volume measured in units of its minimal quantum. As a consequence, every computation has to be carried on with a finite number of bits and infinite precision is forbidden by the fundamental laws of physics, since it would require an infinite amount of energy.",0
116377,2,"High-Dimensional Disorder-Driven Phenomena in Weyl Semimetals, Semiconductors and Related Systems It is commonly believed that a non-interacting disordered electronic system can undergo only the Anderson metal-insulator transition. It has been suggested, however, that a broad class of systems can display disorder-driven transitions distinct from Anderson localisation that have manifestations in the disorder-averaged density of states, conductivity and other observables. Such transitions have received particular attention in the context of recently discovered 3D Weyl and Dirac materials but have also been predicted in cold-atom systems with long-range interactions, quantum kicked rotors and all sufficiently high-dimensional systems. Moreover, such systems exhibit unconventional behaviour of Lifshitz tails, energy-level statistics and ballistic-transport properties. Here we review recent progress and the status of results on non-Anderson disorder-driven transitions and related phenomena.",0
116818,2,"Overcoming strong metastabilities with the LLR method In previous work, it has been shown that the recently proposed LLR method is very efficient at overcoming strong metastabilities that arise near first-order phase transition points. Here we present a systematic study of the performance of the algorithm near (pseudo-)critical points for $q$-state Potts models with $q$ as large as 20, in two and three dimensions. In particular, we shall focus our study on the ergodicity of the replica exchange step and the underlying physical mechanism. When compared with both analytical and numerical results present in the literature, our determinations of thermodynamic observables (including the order-disorder interface tension at criticality) show an impressive degree of relative accuracy (up to $2.5 \times 10^{-6}$), which confirms the reliability and the efficiency of the proposed approach.",0
116826,2,"Path-sum solution of the Weyl Quantum Walk in 3+1 dimensions We consider the Weyl quantum walk in 3+1 dimensions, that is a discrete-time walk describing a particle with two internal degrees of freedom moving on a Cayley graph of the group $\mathbb Z^3$, that in an appropriate regime evolves according to Weyl's equation. The Weyl quantum walk was recently derived as the unique unitary evolution on a Cayley graph of $\mathbb Z^3$ that is homogeneous and isotropic. The general solution of the quantum walk evolution is provided here in the position representation, by the analytical expression of the propagator, i.e. transition amplitude from a node of the graph to another node in a finite number of steps. The quantum nature of the walk manifests itself in the interference of the paths on the graph joining the given nodes. The solution is based on the binary encoding of the admissible paths on the graph and on the semigroup structure of the walk transition matrices.",0
117582,2,"Squeezed atom laser for Bose-Einstein condensate with minimal length We study a protocol for constructing a squeezed atom laser for a model originating from the generalized uncertainty principle. We show that the squeezing effects arising from such systems do not require any squeezed light as an input, but the squeezing appears automatically because of the structure of the model it owns. The output atom laser beam becomes squeezed due to the nonlinear interaction between the Bose-Einstein condensate and the deformed radiation field created due to the noncommutative structure. We analyze several standard squeezing techniques based on the analytical expressions followed by a numerical analysis for further insights.",0
117589,2,"The Period map for quantum cohomology of $\mathbb{P}^2$} We invert the period map defined by the second structure connection of quantum cohomology of $\mathbb{P}^2$. For small quantum cohomology the inverse is given explicitly in terms of the Eisenstein series $E_4$ and $E_6$, while for big quantum cohomology the inverse is determined perturbatively as a Taylor series expansion whose coefficients are quasi-modular forms.",0
117962,2,"Magnetotransport in multi-Weyl semimetals: A kinetic theory approach We study longitudinal magnetotransport in three-dimensional multi-Weyl semimetals, constituted by pairs of (anti)-monopole of arbitrary integer charge $n$, with $n=1,2$ and $3$ in crystalline environment. For any $n>1$, even though the distribution of the underlying Berry curvature in the medium is \emph{anisotropic}, the corresponding intrinsic component of the longitudinal magnetoconductivity (bearing the signature of the chiral anomaly) is \emph{insensitive} to the direction of the external magnetic field ($B$) and increases as $B^2$, at least when it is sufficiently weak. In addition, the magnetoconductivity scales (roughly) as $n^3$ with the monopole charge. However, the net \emph{positive} longitudinal magnetoconductivity receives correction from other sources as well (such as the metallic contribution), which ultimately turns it into a direction dependent quantity for any $n>1$ (neglecting a velocity anisotropy for $n=1$), stemming from the underlying anisotropic quasiparticle dispersion in the system. The predicted scaling of the longitudinal magnetoconductivity and signature of the chiral anomaly can, in principle, be observed in recently proposed candidate materials for multi-Weyl semimetals in various solid state compounds.",0
118312,2,"Search for the magnetic monopole at a magnetoelectric surface We show, by solving Maxwell's equations, that an electric charge on the surface of a slab of a linear magnetoelectric material generates an image magnetic monopole below the surface provided that the magnetoelectric has a diagonal component in its magnetoelectric response. The image monopole, in turn, generates an ideal monopolar magnetic field outside of the slab. Using realistic values of the electric- and magnetic- field susceptibilties, we calculate the magnitude of the effect for the prototypical magnetoelectric material Cr$_2$O$_3$. We use low energy muon spin rotation to measure the strength of the magnetic field generated by charged muons as a function of their distance from the surface of a Cr$_2$O$_3$ films, and show that the results are consistent with the existence of the monopole. We discuss other possible routes to detecting the monopolar field, and show that, while the predicted monopolar field generated by Cr$_2$O$_3$ is above the detection limit for standard magnetic force microscopy, detection of the field using this technique is prevented by surface charging effects.",0
119271,2,"Causality, Nonlocality, and Negative Refraction The importance of spatial nonlocality in the description of negative refraction in electromagnetic materials has been put forward recently. We develop a theory of negative refraction in homogeneous and isotropic media, based on first principles, and that includes nonlocality in its full generality. The theory shows that both dissipation and spatial nonlocality are necessary conditions for the existence of negative refraction. It also provides a sufficient condition in materials with weak spatial nonlocality. These fundamental results should have broad implications in the theoretical and practical analyses of negative refraction of electromagnetic and other kinds of waves.",0
120057,2,"Bloch groups, algebraic K-theory, units, and Nahm's Conjecture Given an element of the Bloch group of a number field~$F$ and a natural number~$m$, we construct an explicit unit in the field $F_m=F(e^{2 \pi i/m})$, well-defined up to $m$-th powers of nonzero elements of~$F_m$. The construction uses the cyclic quantum dilogarithm, and under the identification of the Bloch group of~$F$ with the $K$-group $K_3(F)$ gives an explicit formula for a certain abstract Chern class from~$K_3(F)$. The units we define are conjectured to coincide with numbers appearing in the quantum modularity conjecture for the Kashaev invariant of knots (which was the original motivation for our investigation), and also appear in the radial asymptotics of Nahm sums near roots of unity. This latter connection is used to prove one direction of Nahm's conjecture relating the modularity of certain $q$-hypergeometric series to the vanishing of the associated elements in the Bloch group of~$\overline{\mathbb{Q}}$.",0
120587,2,"Two infinite families of resonant solutions for the Gross-Pitaevskii equation We consider the two-dimenstional Gross-Pitaevskii equation describing a Bose-Einstein condensate in an isotropic harmonic trap. In the small coupling regime, this equation is accurately approximated over long times by the corresponding nonlinear resonant system whose structure is determined by the fully resonant spectrum of the linearized problem. We focus on two types of consistent truncations of this resonant system: first, to sets of modes of fixed angular momentum, and second, to excited Landau levels. Each of these truncations admits a set of explicit analytic solutions with initial conditions parametrized by three complex numbers. Viewed in position space, the fixed angular momentum solutions describe modulated oscillations of dark rings, while the excited Landau level solutions describe modulated precession of small arrays of vortices and antivortices. We place our findings in the context of similar results for other spatially confined nonlinear Hamiltonian systems in recent literature.",0
120690,2,"The attraction between antiferromagnetic quantum vortices as origin of superconductivity in cuprates We propose as key of superconductivity in (hole-doped) cuprates a novel excitation of magnetic origin, characteristic of two-dimensions and of purely quantum nature: the antiferromagnetic spin vortices. In this formalism the charge pairing arises from a Kosterlitz-Thouless-like attraction between such vortices centered on opposite N\'eel sublattices. This charge pairing induces also the spin pairing through the action of a gauge force generated by the no-double occupation constraint imposed in the t-J model of the CuO planes of the cuprates. Superconductivity arises from coherence of pairs of excitations describing Zhang-Rice singlets and it is not of standard BCS type. We show that many experimental features of the cuprates can find a natural explanation in this formalism.",0
120725,2,"Quantum complexity and the virial theorem It is conjectured that in the geometric formulation of quantum computing, one can study quantum complexity through classical entropy of statistical ensembles established non-relativistically in the group manifold of unitary operators. The kinetic-positional decomposition of statistical entropy are conjectured to correspond to the Kolmogorov complexity and computational complexity, respectively, of corresponding quantum circuits. In this paper, we claim that by applying the virial theorem to the group manifold, one can derive a generic relation between Kolmogorov complexity and computational complexity.",0
120994,2,"Skyrmion knots in frustrated magnets A magnetic Skyrmion is a stable two-dimensional nanoparticle describing a localized winding of the magnetization in certain magnetic materials. Skyrmions are the subject of intense experimental and theoretical investigation and have potential technological spintronic applications. Here we show that numerical computations of frustrated magnets predict that Skyrmions can be tied into knots to form new stable three-dimensional nanoparticles. These stable equilibria of twisted loops of Skyrmion strings have an integer-valued topological charge, known as the Hopf charge, that counts the number of particles. Rings are formed for low values of this charge, but for higher values it is energetically favorable to form links and then knots. This computational study provides a novel impetus for future experimental work on these nanoknots and an exploration of the potential technological applications of three-dimensional nanoparticles encoding knotted magnetization.",0
121088,2,"Coupling magneto-elastic Lagrangians to spin transfer torque sources The consequences of coupling magnetic and elastic degrees of freedom, where spins and deformations are carried by point-like objects subject to local interactions, are studied, theoretically and by detailed numerical simulations. From the constrained Lagrangians we derive consistent equations of motion for the coupled dynamical variables. In order to probe the dynamics of such a system, we consider external perturbations, such as spin transfer torques for the magnetic part, and homogeneous stresses for the elastic part, associated to their corresponding damping. This approach is applied to the study of ultrafast switching processes in anti-ferromagnetic systems, which have recently attracted attention as candidates for anti-ferromagnetic spintronic devices. Our strategy is then checked in simple, but instructive, situations. We carried out numerical experiments to study, in particular, how the magnetostrictive coupling and external stresses affect the nature of the switching processes in a prototype anti-ferromagnetic material.",0
121373,2,"Generic emergence of objectivity of observables in infinite dimensions Quantum Darwinism posits that information becomes objective whenever multiple observers indirectly probe a quantum system by each measuring a fraction of the environment. It was recently shown that objectivity of observables emerges generically from the mathematical structure of quantum mechanics, whenever the system of interest has finite dimensions and the number of environment fragments is large [F. G. S. L. Brand\~ao, M. Piani, and P. Horodecki, Nature Commun. 6, 7908 (2015)]. Despite the importance of this result, it necessarily excludes many practical systems of interest that are infinite-dimensional, including harmonic oscillators. Extending the study of Quantum Darwinism to infinite dimensions is a nontrivial task: we tackle it here by using a modified diamond norm, suitable to quantify the distinguishability of channels in infinite dimensions. We prove two theorems that bound the emergence of objectivity, first for finite energy systems, and then for systems that can only be prepared in states with an exponential energy cut-off. We show that the latter class of states includes any bounded-energy subset of single-mode Gaussian states.",0
