,labels,text,prediction
101762,2,Selection and design of the secondary electron channel of the time-of-flight mass spectrometer Computer simulation is carried out for selecting a compact electron-optical system of the channel for detecting secondary electrons formed during the interaction of xenon atoms or ions with energy of 1-30 keV with Xe atoms. The solid angle of passage of secondary electron beams in a wide range of their initial energies is calculated. The energy spectrum of secondary electrons with various energies is determined by constructing their deceleration curve.,1
101778,2,World-line perturbation theory The motion of a compact body in space and time is commonly described by the world line of a point representing the instantaneous position of the body. In General Relativity such a world-line formalism is not quite straightforward because of the strict impossibility to accommodate point masses and rigid bodies. In many situations of practical interest it can still be made to work using an effective hamiltonian or energy-momentum tensor for a finite number of collective degrees of freedom of the compact object. Even so exact solutions of the equations of motion are often not available. In such cases families of world lines of compact bodies in curved space-times can be constructed by a perturbative procedure based on generalized geodesic deviation equations. Examples for simple test masses and for spinning test bodies are presented.,1
101834,2,An active noise cancellation technique for the CUORE Pulse Tube Cryocoolers • A technique for active cancellation of Pulse Tube (PT) vibrational noise is proposed. • The technique controls the relative phase of the pressure waves of two or more PTs. • A scan of the phase parameter space allows to find the lowest noise configuration. • The PTs are driven locking their relative phases in the optimal working condition.,1
101836,2,"Signal coupling to embedded pitch adapters in silicon sensors We have examined the effects of embedded pitch adapters on signal formation in n-substrate silicon microstrip sensors with data from beam tests and simulation. According to simulation, the presence of the pitch adapter metal layer changes the electric field inside the sensor, resulting in slowed signal formation on the nearby strips and a pick-up effect on the pitch adapter. This can result in an inefficiency to detect particles passing through the pitch adapter region. All these effects have been observed in the beam test data.",1
101847,2,"Nuclear matter calculations with chiral interactions Using two-nucleon and three-nucleon interactions derived in the framework of chiral perturbation theory (ChPT) with and without the explicit Δ isobar contributions, we calculate the energy per particle of symmetric nuclear matter and pure neutron matter employing the microscopic Brueckner–Hartree–Fock approach. Specifically, we present nuclear matter calculations using the new fully local in coordinate-space two-nucleon interaction at the next-to-next-to-next-to-leading-order (N3LO) of ChPT with Δ isobar intermediate states (N3LOΔ) recently developed by Piarulli et al. [1] supplemented with a local N2LO three-nucleon interaction with explicit Δ isobar degrees of freedom. We show that for this combination of two- and three-nucleon interactions it is possible to obtain a good saturation point of symmetric nuclear matter. We also calculate the nuclear symmetry energy and compare our results with the available empirical constraints on this quantity.",1
101860,2,"Full Characterization of the First 1 Inch Industrial Prototype of a New Concept Photodetector The VSiPMT (Vacuum Silicon PhotoMultiplier Tube) is an original design for an innovative light detector we proposed with the aim to create new scientific instrumentation for industrial applications and physics research. The idea behind this device is to replace the classical dynode chain of a photomultiplier tube with a silicon photomultiplier, the latter acting as an electron detector and amplifier. The VSiPMT offers very attractive features and unprecedented performance, definitely superior to every other photodetector with comparable sensitive surface, such as: negligible power cosumption, excellent photon counting, easy low-voltage-based stabilization and very good time performance. After the feasibility test of the idea, Hamamatsu Photonics realized for our research group two VSiPMT industrial prototypes, that have been fully characterized. The results of the full characterization of the 1-inch industrial prototype are presented in this work.",1
101889,2,"Quantum Entanglement Growth Under Random Unitary Dynamics Characterizing how entanglement grows with time in a many-body system, for example, after a quantum quench, is a key problem in nonequilibrium quantum physics. We study this problem for the case of random unitary dynamics, representing either Hamiltonian evolution with time-dependent noise or evolution by a random quantum circuit. Our results reveal a universal structure behind noisy entanglement growth, and also provide simple new heuristics for the “entanglement tsunami” in Hamiltonian systems without noise. In 1D, we show that noise causes the entanglement entropy across a cut to grow according to the celebrated Kardar-Parisi-Zhang (KPZ) equation. The mean entanglement grows linearly in time, while fluctuations grow like (time)1/3 and are spatially correlated over a distance ∝(time)2/3. We derive KPZ universal behavior in three complementary ways, by mapping random entanglement growth to (i) a stochastic model of a growing surface, (ii) a “minimal cut” picture, reminiscent of the Ryu-Takayanagi formula in holography, and (iii) a hydrodynamic problem involving the dynamical spreading of operators. We demonstrate KPZ universality in 1D numerically using simulations of random unitary circuits. Importantly, the leading-order time dependence of the entropy is deterministic even in the presence of noise, allowing us to propose a simple coarse grained minimal cut picture for the entanglement growth of generic Hamiltonians, even without noise, in arbitrary dimensionality. We clarify the meaning of the “velocity” of entanglement growth in the 1D entanglement tsunami. We show that in higher dimensions, noisy entanglement evolution maps to the well-studied problem of pinning of a membrane or domain wall by disorder.",1
101900,2,"Effect of the Early Reionization on the Cosmic Microwave Background and Cosmological Parameter Estimates The early reionization (ERE) is supposed to be a physical process which happens after recombination, but before the instantaneous reionization caused by the first generation of stars. We investigate the effect of the ERE on the temperature and polarization power spectra of cosmic microwave background (CMB), and adopt principal components analysis (PCA) to model-independently reconstruct the ionization history during the ERE. In addition, we also discuss how the ERE affects the cosmological parameter estimates, and find that the ERE does not impose any significant influences on the tensor-to-scalar ratio r and the neutrino mass at the sensitivities of current experiments. The better CMB polarization data can be used to give a tighter constraint on the ERE and might be important for more precisely constraining cosmological parameters in the future.",1
101933,2,"Bayesian delensing of CMB temperature and polarization We develop the first algorithm able to jointly compute the maximum {\it a posteriori} estimate of the Cosmic Microwave Background (CMB) temperature and polarization fields, the gravitational potential by which they are lensed, and cosmological parameters such as the tensor-to-scalar ratio, $r$. This is an important step towards sampling from the joint posterior probability function of these quantities, which, assuming Gaussianity of the CMB fields and lensing potential, contains all available cosmological information and would yield theoretically optimal constraints. Attaining such optimal constraints will be crucial for next-generation CMB surveys like CMB-S4, where limits on $r$ could be improved by factors of a few over currently used sub-optimal quadratic estimators. The maximization procedure described here depends on a newly developed lensing algorithm, which we term \textsc{LenseFlow}, and which lenses a map by solving a system of ordinary differential equations. This description has conceptual advantages, such as allowing us to give a simple non-perturbative proof that the lensing determinant is equal to unity in the weak-lensing regime. The algorithm itself maintains this property even on pixelized maps, which is crucial for our purposes and unique to \textsc{LenseFlow} as compared to other lensing algorithms we have tested. It also has other useful properties such as that it can be trivially inverted (i.e. delensing) for the same computational cost as the forward operation, and can be used to compute lensing adjoint, Jacobian, and Hessian operators. We test and validate the maximization procedure on flat-sky simulations covering up to 600\,deg$^2$ with non-uniform noise and masking.",1
102042,2,"Dark matter halos in the multicomponent model. I. Substructure Multicomponent dark matter with self-interactions, which allows for inter-conversions of species into one another, is a promising paradigm that is known to successfully and simultaneously resolve major problems of the conventional $\Lambda$CDM cosmology at galactic and sub-galactic scales. In this paper, we present $N$-body simulations of the simplest two-component (2cDM) model aimed at studying the distribution of dark matter halos with masses $M\lesssim10^{12}M_\odot$. In particular, we investigate how the maximum circular velocity function of the halos is affected by the velocity dependence of the self-interaction cross-sections, $\sigma(v)\propto v^a$, and compare them with available observational data. The results demonstrate that the 2cDM paradigm with the range of self-interaction cross-section per particle mass (evaluated at $v=100$ km s$^{-1}$) of $0.01\lesssim \sigma_0/m\lesssim 1 $ cm$^2$g$^{-1}$ and the mass degeneracy $\Delta m/m\sim 10^{-7}-10^{-8}$ is robustly resolving the substructure and too-big-to-fail problems by suppressing the substructure having small maximum circular velocities, $V_{\rm max}\lesssim100$ km s$^{-1}$. We also discuss the disagreement between the radial distribution of dwarfs in a host halo observed in the Local Group and simulated with CDM. This can be considered as one more small-scale problem of CDM. We demonstrate that such a disagreement is alleviated in 2cDM. Finally, the computed matter power-spectra of the 2cDM structure indicate the model's consistency with the existing Ly-$\alpha$ forest constraints.",1
102077,2,"SUBU Characterisation: Bath Fluid Dynamics vs Etching Rate The chemical polishing bath SUBU is widely used at CERN to prepare copper RF cavities surfaces before niobium thin film coating; examples are HIE-ISOLDE, LHC and future FCC accelerating cavities. The performance of the polishing process is affected by bath temperature and fluid dynamics. As part of on-going activities to characterise SUBU, the actual study was done to identify a correlation between the etching rate and physical parameters linked to the bath fluid dynamics. A first approach was made using experimental data from a simplified model setup, transposing them via numerical simulation to a real cavity geometry and verifying the agreement with an experiment in a real size (HIE-ISOLDE) mock-up. In a second approach to improve the accuracy of the calculation, the relation of the measured local etching rates, extracted from the mock-up, to flow dynamics quantities extracted from simulation was investigated. As a result, a correlation between the local etching rate and the turbulence kinetic energy was obtained. This correlation can be exploited to improve the polishing tools and so optimise the current process, as well as to predict the etching rate in other cavity geometries.",1
102157,2,"High-energy cosmic ray production by a neutron star falling into a black hole We propose a one-shot mechanism for high-energy cosmic ray generation by a neutron star falling into a black hole surrounded by low density plasma. The function of the black hole in this scenario is to accelerate the star to a speed arbitrarily close to that of light. When the star - essentially, a magnetized sphere - approaches the horizon it imparts energy to the ambient plasma charges via the induced electric field. Disregarding radiation losses, for iron nucleus, a simple estimate gives energies on the order of 10^19 eV for stars with magnetic fields as weak as 10^6 teslas. The proposed mechanism should also work in chance encounters between rapidly moving neutron stars and molecular clouds. The rarity of such encounters may explain the apparent randomness and rarity of the high-energy cosmic ray events.",1
102179,2,"Power-law liquid in cuprate superconductors from fermionic unparticles Recent photoemission spectroscopy measurements (T. J. Reber , arXiv:1509.01611) on cuprate superconductors have inferred that over a wide range of doping, the imaginary part of the electron self-energy scales as Σ″∼(ω2+π2T2)a with a=1 in the overdoped Fermi-liquid state and a<0.5 in the optimal to underdoped regime. We show that this non-Fermi-liquid scaling behavior can naturally be explained by the presence of a scale-invariant state of matter known as unparticles. We evaluate analytically the electron self-energy due to interactions with fermionic unparticles. We find that, in agreement with experiments, the imaginary part of the self-energy scales with respect to temperature and energy as Σ″∼T2+2α and ω2+2α, where α is the anomalous dimension of the unparticle propagator. In addition, the calculated occupancy and susceptibility of fermionic unparticles, unlike those of normal fermions, have significant spectral weights even at high energies. This unconventional behavior is attributed to the branch cut in the unparticle propagator which broadens the unparticle spectral function over a wide energy range and nontrivially alters the scattering phase space by enhancing (suppressing) the intrinsic susceptibility at low energies for negative (positive) α. Our work presents evidence suggesting that unparticles might be important low-energy degrees of freedom in strongly coupled systems such as the cuprate superconductors.",1
102295,2,"The CERN n_TOF facility data acquisition system n_TOF is a pulsed neutron facility at CERN which studies neutron interactions as function of the energy. Neutrons are produced by a pulsed proton beam from the PS directed to a lead target. In a typical experiment, a sample is placed in the neutron beam and the reaction products are recorded. The typical output signals from the n_TOF detectors are characterized by a train of pulses, each one corresponding to a different neutron energy interacting with the sample. The Data Acquisition System (DAQ) has been upgraded in 2014 and is characterized by challenging requirements as more than hundreds of 12 or 14-bit channels at a sampling frequency of 1 GS/s and 1.8 GS/s acquired simultaneously every 1.2 s for up to 100 ms. The amount of data to be managed can reach a peak of several GB/s. This paper describes the hardware's solutions as well as the software's architecture developed to ensure the proper synchronization between all the DAQ machines, the data's integrity, retrieval and analysis. The software modules and tools developed for the monitoring and control of the n_TOF experimental areas and the DAQ operation are also detailed.",1
102398,2,"Quantized Space-Time Structure: The 0-D Point/Twist Void Co-Creator of the Continuum and Single Field A nagging problem has existed in the way we regard the local physical world around us and the non-local universe at large since the very beginning development of our philosophical and scientific attitudes toward the external world. That problem deals with the dualistic way in which we parse the physical world itself through geometry. Geometry can be based upon two different elements: the extension- or metric-element of Riemann and the point-element. Riemannian geometry can be fixed by expanding it to include the point-element, but even that is not enough. A further physical advance can be made by adopting the idea of the 0-D point Void, first developed intuitively by Sperry Andrews, but understanding the physical role of the 0-D point Void can only be realized by expanding that notion by adopting the physical concept of a discrete geometrical point/twist. It is only when a discrete 0-D point/twist Void replaces the simple point-element missing in the Riemannian system of differential geometry of surfaces that post-modern physics fulfills its promise. Understanding the concept of a point-element, of course, is necessary to understand how the Riemannian geometry has been used in general relativity as well as how it can be expanded to unify all of modern physics, including quantum theory, under a single geometrical paradigm. Whether a scientist is considering the discrete point-particles of the Standard Model or the existence of point singularities in relativity theory, the concerns are exactly the same, which forces the concept of an individual 0-D discrete point void to the center of the unification process. In either case, the human Mind and Consciousness are perceiving and interpreting the physical/material world that science is attempting to theoretically describe so the ultimate question of Consciousness and how it interacts with the Mind/brain as well as our commonly experienced physical reality also needs to be answered within the context of the 0-D point/twist. In other words, this is the point (no pun intended) where scientific logic and non-scientific intuition come together to give a complete theoretical structure of our commonly shared physical reality. Toward that end, the only logical scientific precedent to understand anything like the 0-D point/twist in all of the history of science is only found in the notion of a tesseract, which dates from the late nineteenth century attempts to ‘realize’ the concept of a hyperspace in the absence of being able to detect them through astronomical observations so that a hyperspace geometry could be used to explain nature. The end product of understanding these concepts is a greater insight into how the single field theory explains a much wider range of physical phenomena than any single previous paradigm of physics.",1
102491,2,"Design and commissioning of the RIKEN cryogenic electrostatic ring (RICE) A new electrostatic ion storage ring, the RIKEN cryogenic electrostatic ring, has been commissioned with a 15-keV ion beam under cryogenic conditions. The ring was designed with a closed ion beam orbit of about 2.9 m, where the ion beam is guided entirely by electrostatic components. The vacuum chamber of the ring is cooled using a liquid-He-free cooling system to 4.2 K with a temperature difference of 0.4 K at most within all the positions measured by calibrated silicon diode sensors. The first cryogenic operation with a 15-keV Ne+ beam was successfully performed in August 2014. During the measurement, the Ne+ beam was stored under a ring temperature of 4.2 K with a residual-gas lifetime of more than 10 min. This permits an estimation of the residual gas density at a few 104 cm−3, which corresponds to a room-temperature-equivalent pressure of around 1×10−10 Pa. An effect of longitudinal pulse compression at the bunching cavity in the ring was clearly identified by monitoring the pick-up beam detector. The detailed design and mechanical structure of the storage ring, as well as the results from the commissioning run, are reported.",1
102513,2,"Gromov-Witten Theory of Quotient of Fermat Calabi-Yau varieties We construct a global B-model for weighted homogeneous polynomials based on K. Saito's theory of primitive forms. Our main motivation is to give a rigorous statement of the so called global mirror symmetry conjecture relating Gromov-Witten invariants and Fan--Jarvis--Ruan--Witten invariants. Furthermore, our construction allows us to generalize the notion of a quasi-modular form and holomorphic anomaly equations. Finally, we prove the global mirror symmetry conjecture for the Fermat polynomials.",1
102546,2,"Pixel Detectors ... where do we stand? Pixel detectors have been the working horse for high resolution, high rate and radiation particle tracking for the past 20 years. The field has spun off into imaging applications with equal uniqueness. Now the move is towards larger integration and fully monolithic devices with to be expected spin-off into imaging again. Many judices and prejudices that were around at times were overcome and surpassed. This paper attempts to give an account of the developments following a line of early prejudices and later insights.",1
102569,2,"On solar system dynamics in general relativity Recent work in the literature has advocated using the Earth–Moon–planetoid Lagrangian points as observables, in order to test general relativity and effective field theories of gravity in the solar system. However, since the three-body problem of classical celestial mechanics is just an approximation of a much more complicated setting, where all celestial bodies in the solar system are subject to their mutual gravitational interactions, while solar radiation pressure and other sources of nongravitational perturbations also affect the dynamics, it is conceptually desirable to improve the current understanding of solar system dynamics in general relativity, as a first step towards a more accurate theoretical study of orbital motion in the weak-gravity regime. For this purpose, starting from the Einstein equations in the de Donder–Lanczos gauge, this paper arrives first at the Levi-Civita Lagrangian for the geodesic motion of planets, showing in detail under which conditions the effects of internal structure and finite extension get canceled in general relativity to first post-Newtonian order. The resulting nonlinear ordinary differential equations for the motion of planets and satellites are solved for the Earth’s orbit about the Sun, written down in detail for the Sun–Earth–Moon system, and investigated for the case of planar motion of a body immersed in the gravitational field produced by the other bodies (e.g. planets with their satellites). At this stage, we prove an exact property, according to which the fourth-order time derivative of the original system leads to a linear system of ordinary differential equations. This opens an interesting perspective on forthcoming research on planetary motions in general relativity within the solar system, although the resulting equations remain a challenge for numerical and qualitative studies. Last, the evaluation of quantum corrections to location of collinear and noncollinear Lagrangian points for the planar restricted three-body problem is revisited, and a new set of theoretical values of such corrections for the Earth–Moon–planetoid system is displayed and discussed. On the side of classical values, the general relativity corrections to Newtonian values for collinear and noncollinear Lagrangian points of the Sun–Earth–planetoid system are also obtained. A direction for future research will be the analysis of planetary motions within the relativistic celestial mechanics set up by Blanchet, Damour, Soffel and Xu.",1
102613,2,"Ultra-low background mass spectrometry for rare-event searches Inductively Coupled Plasma Mass Spectrometry (ICP-MS) allows for rapid, high-sensitivity determination of trace impurities, notably the primordial radioisotopes   238 U and   232 Th, in candidate materials for low-background rare-event search experiments. We describe the setup and characterisation of a dedicated low-background screening facility at University College London where we operate an Agilent 7900 ICP-MS. The impact of reagent and carrier gas purity is evaluated and we show that twice-distilled ROMIL-SpA TM -grade nitric acid and zero-grade Ar gas delivers similar sensitivity to ROMIL-UpA TM -grade acid and research-grade gas. A straightforward procedure for sample digestion and analysis of materials with U/Th concentrations down to 10 ppt g/g is presented. This includes the use of 233 U and   230 Th spikes to correct for signal loss from a range of sources and verification of 238 U and   232 Th recovery through digestion and analysis of a certified reference material with a complex sample matrix. Finally, we demonstrate assays and present results from two sample preparation and assay methods: a high-sensitivity measurement of ultra-pure Ti using open digestion techniques, and a closed vessel microwave digestion of a nickel–chromium-alloy using a multi-acid mixture.",1
102674,2,"Particle-in-cell simulation of the third harmonic cavity F-Tube klystron Use of a second harmonic and third harmonic cavity within a klystron to increase efficiency has been studied using particle-in-cell (PIC) code, MAGIC 2D. The six cavity device has a drive frequency of 1GHz, a predicted efficiency of 88%, 39 dB gain and an output power of 833 kW. The preliminary simulation results have revealed indications of bunching with bunch core oscillations. The initial results and analysis of the F-Tube PIC study are presented.",1
102708,2,Role of the atomic electron shell in the double $\beta$ decay We demonstrate that the limiting energy available for ejected electrons in the double-β decay is diminished by about 400 eV due to inelastic processes in the atomic electronic shell.,1
102725,2,"The HII Galaxy Hubble Diagram Strongly Favors $R_{\rm h}=ct$ over $\Lambda$CDM We continue to build support for the proposal to use H ii galaxies (HIIGx) and giant extragalactic H ii regions (GEHR) as standard candles to construct the Hubble diagram at redshifts beyond the current reach of Type Ia supernovae. Using a sample of 25 high-redshift HIIGx, 107 local HIIGx, and 24 GEHR, we confirm that the correlation between the emission-line luminosity and ionized-gas velocity dispersion is a viable luminosity indicator, and use it to test and compare the standard model ΛCDM and the R_h = ct universe by optimizing the parameters in each cosmology using a maximization of the likelihood function. For the flat ΛCDM model, the best fit is obtained with $$\Omega _{\rm m}= 0.40_{-0.09}^{+0.09}$$. However, statistical tools, such as the Akaike (AIC), Kullback (KIC) and Bayes (BIC) Information Criteria favour R_h = ct over the standard model with a likelihood of ≈94.8–98.8 per cent versus only ≈1.2–5.2 per cent. For wCDM (the version of ΛCDM with a dark-energy equation of state w_de ≡ p_de/ρ_de rather than w_de = w_Λ = −1), a statistically acceptable fit is realized with $$\Omega _{\rm m}=0.22_{-0.14}^{+0.16}$$ and $$w_{\rm de}= -0.51_{-0.25}^{+0.15}$$ which, however, are not fully consistent with their concordance values. In this case, wCDM has two more free parameters than R_h = ct, and is penalized more heavily by these criteria. We find that R_h = ct is strongly favoured over wCDM with a likelihood of ≈92.9–99.6 per cent versus only 0.4–7.1 per cent. The current HIIGx sample is already large enough for the BIC to rule out ΛCDM/wCDM in favour of R_h = ct at a confidence level approaching 3σ.",1
102835,2,"Supercritical instability of Dirac electrons in the field of two oppositely charged nuclei The Dirac equation for an electron in a finite dipole potential has been studied within the method of linear combination of atomic orbitals (LCAO). The Coulomb potential of the nuclei that compose a dipole is regularized, by considering the finite nuclear size. It is shown that if the dipole momentum reaches a certain critical value, the novel type of supercriticality occurs; namely, the wave function of the highest occupied electron bound state changes its localization from the negatively charged nucleus to the positively charged one. This phenomenon can be interpreted as a spontaneous creation of an electron-positron pair in vacuum, with each of the created particles being in the bound state with the corresponding nucleus and partially screening it.",1
102936,2,"Accelerating Dark Energy Cosmological Model in Two Fluid with Hybrid Scale Factor In this paper, we have investigated the anisotropic behavior of the accelerating universe in Bianchi V spacetime in the framework of General Relativity (GR). The matter field we have considered is of two non-interacting fluids, i.e. the usual string fluid and dark energy (DE) fluid. In order to represent the pressure anisotropy, the skewness parameters are introduced along three different spatial directions. To achieve a physically realistic solutions to the field equations, we have considered a scale factor, known as hybrid scale factor, which is generated by a time-varying deceleration parameter. This simulates a cosmic transition from early deceleration to late time acceleration. It is observed that the string fluid dominates the universe at early deceleration phase but does not affect nature of cosmic dynamics substantially at late phase, whereas the DE fluid dominates the universe in present time, which is in accordance with the observations results. Hence, we analyzed here the role of two fluids in the transitional phases of universe with respect to time which depicts the reason behind the cosmic expansion and DE. The role of DE with variable equation of state parameter (EoS) and skewness parameters, is also discussed along with physical and geometrical properties.",1
103044,2,"Inhomogeneous viscous fluid cosmological model of the universe with effective equation of state and scalar field A generalized dynamical equation for the scale factor of the universe is proposed to describe the cosmological evolution by considering the bulk viscosity ζ and time dependent parameter Λ as linear combination of two terms of the form ζ = ζ0 + ζ1H and Λ(t) = Λ0 + Λ1H, i.e. one is constant and other is proportional to the scalar expansion 𝜃 = 3ȧ a . In this framework, we obtained the analytical solution of the field equations for the scale factor a(t), scalar field potential V (φ) with effective equation of state (EoS) of the form p = ω(ρ)ρ + Λ(t), where ω(ρ) = A0ρα−1 − 1. The final results are compared with previously known results for the model with scalar field.",1
103084,2,"Shadow of rotating regular black holes We study the shadows cast by the different types of rotating regular black holes viz. Ayón-Beato-García (ABG), Hayward, and Bardeen. These black holes have in addition to the total mass (M) and rotation parameter (a), different parameters as electric charge (Q), deviation parameter (g), and magnetic charge (g*). Interestingly, the size of the shadow is affected by these parameters in addition to the rotation parameter. We found that the radius of the shadow in each case decreases monotonically, and the distortion parameter increases when the values of these parameters increase. A comparison with the standard Kerr case is also investigated. We have also studied the influence of the plasma environment around regular black holes to discuss its shadow. The presence of the plasma affects the apparent size of the regular black hole’s shadow to be increased due to two effects: (i) gravitational redshift of the photons and (ii) radial dependence of plasma density.",1
103176,2,"Magnetized domain wall in f(R,T) theory of gravity We studied Bianchi type-V space-time using magnetic domain wall in f(R, T) theory of gravity and deciphered the exact solutions of the corresponding field equations. In this study, we discussed the physical behavior of the resultant cosmological model in the presence and absence of magnetic field with the help of few physical parameters.",1
103237,2,"Hydrodynamic flows of non-Fermi liquids: magnetotransport and bilayer drag We consider a hydrodynamic description of transport for generic two-dimensional electron systems that lack Galilean invariance and do not fall into the category of Fermi liquids. We study magnetoresistance and show that it is governed only by the electronic viscosity provided that the wavelength of the underlying disorder potential is large compared to the microscopic equilibration length. We also derive the Coulomb drag transresistance for double-layer non-Fermi-liquid systems in the hydrodynamic regime. As an example, we consider frictional drag between two quantum Hall states with half-filled lowest Landau levels, each described by a Fermi surface of composite fermions coupled to a U(1) gauge field. We contrast our results to prior calculations of drag of Chern-Simons composite particles and place our findings in the context of available experimental data.",1
103305,2,"Cosmic evolution in the background of non-minimal coupling in $f(R,T,R_{\mu\nu}T^{\mu\nu})$ Gravity An accelerated expansion phase is being experienced by the universe due to the presence of an unknown energy component known as dark energy (DE). To find out the cosmic evolution scientists ever tried to modify Einstein's gravitational theory and its unexplored parts. We also look forward to address the same problem with a different approach based on interaction between matter and geometry. For this purpose we consider $f(R,T,Q)$ modified theory (where $R$ is the Ricci Scalar, $T$ is the trace of energy-momentum tensor (EMT) $T_{uv}$ and $Q=R_{uv}T^{uv}$ is interaction of EMT $T_{\mu\nu}$ and Ricci Tensor $R_{uv}$). We formulate modified field equations in the background of Friedmann-Lema$\hat{i}$tre-Robertson-Walker (FLRW) model which is defined as $ds^2=dt^2-a(t)^2(dx^2+dy^2+dz^2 )$, where $a(t)$ represents the scale factor. In this formalism energy density is found using covariant divergence of modified field equations. $\rho$ involves a contribution from non-minimal matter geometry coupling which helps to study different cosmic eras based on equation of state (EOS). Furthermore, we apply the energy bounds to constrain the model parameters establishing a pathway to discuss the cosmic evolution for best suitable parameters in accordance with recent observations.",1
103332,2,"The Linear Point: A cleaner cosmological standard ruler We show how a characteristic length scale imprinted in the galaxy two-point correlation function, dubbed the ""linear point"", can serve as a comoving cosmological standard ruler. In contrast to the Baryon Acoustic Oscillation peak location, this scale is constant in redshift and is unaffected by non-linear effects to within $0.5$ percent precision. We measure the location of the linear point in the galaxy correlation function of the LOWZ and CMASS samples from the Twelfth Data Release (DR12) of the Baryon Oscillation Spectroscopic Survey (BOSS) collaboration. We combine our linear-point measurement with cosmic-microwave-background constraints from the Planck satellite to estimate the isotropic-volume distance $D_{V}(z)$, without relying on a model-template or reconstruction method. We find $D_V(0.32)=1264\pm 28$ Mpc and $D_V(0.57)=2056\pm 22$ Mpc respectively, consistent with the quoted values from the BOSS collaboration. This remarkable result suggests that all the distance information contained in the baryon acoustic oscillations can be conveniently compressed into the single length associated with the linear point.",1
103440,2,"The Cosmological Models with Jump Discontinuities The article is dedicated to one of the most undeservedly overlooked properties of the cosmological models: the behaviour at, near and due to a jump discontinuity. It is most interesting that while the usual considerations of the cosmological dynamics deals heavily in the singularities produced by the discontinuities of the second kind (a.k.a. the essential discontinuities) of one (or more) of the physical parameters, almost no research exists to date that would turn to their natural extension/counterpart: the singularities induced by the discontinuities of the first kind (a.k.a. the jump discontinuities). It is this oversight that this article aims to amend. In fact, it demonstrates that the inclusion of such singularities allows one to produce a number of very interesting scenarios of cosmological evolution. For example, it produces the cosmological models with a finite value of the equation of state parameter $w=p/\rho$ even when both the energy density and the pressure diverge, while at the same time keeping the scale factor finite. Such a dynamics is shown to be possible only when the scale factor experiences a finite jump at some moment of time. Furthermore, if it is the first derivative of the scale factor that experiences a jump, then a whole new and different type of a sudden future singularity appears. Finally, jump discontinuities suffered by either a second or third derivatives of a scale factor lead to cosmological models experiencing a sudden dephantomization -- or avoiding the phantomization altogether. This implies that theoretically there should not be any obstacles for extending the cosmological evolution beyond the corresponding singularities; therefore, such singularities can be considered a sort of a cosmological phase transition.",1
103464,2,"Teleparallel Conformal Killing Vector Fields of LRS Bianchi Type V Spacetimes in Teleparallel Gravity The aim of this paper is to explore teleparallel conformal Killing vector fields (CKVFs) of locally rotationally symmetric (LRS) Bianchi type V spacetimes in the context of teleparallel gravity and compare the obtained results with those of general relativity (GR). The general solution of teleparallel conformal Killing's equations is found in terms of some unknown functions of t and x, along with a set of integrability conditions. The integrability conditions are solved in some particular cases to get the final form of teleparallel CKVFs. It is observed that the LRS Bianchi type V spacetimes admit proper teleparallel CKVF in only one case, while in remaining cases the teleparallel CKVFs reduce to teleparallel Killing vector fields (KVFs). Moreover, it is shown that the LRS Bianchi type V spacetimes do not admit any proper teleparallel homothetic vector field (HVF).",1
103477,2,"The Extended Stellar Component of Galaxies the Nature of Dark Matter Deep observations of galaxies reveal faint extended stellar components (hereafter ESCs) of streams, shells, and halos. These are a natural prediction of hierarchical galaxy formation, as accreted satellite galaxies are tidally disrupted by their host. We investigate whether or not global properties of the ESC could be used to test of dark matter, reasoning that they should be sensitive to the abundance of low-mass satellites, and therefore the underlying dark matter model. Using cosmological simulations of galaxy formation in the favored Cold Dark Matter (CDM) and Warm Dark Matter (WDM) models (${m}_{{\rm{WDM}}}=0.5,1,2\,{\rm{keV}}/{c}^{2}$), which suppress the abundance of low-mass satellites, we find that the kinematics and orbital structure of the ESC is consistent across models. However, we find striking differences in its spatial structure, as anticipated—a factor of ∼10 drop in spherically averaged mass density between ∼10% and ∼75% of the virial radius in the more extreme WDM runs (${m}_{{\rm{WDM}}}$ = 0.5, 1 ${\rm{keV}}/{c}^{2}$) relative to the CDM run. These differences are consistent with the mass assembly histories of the different components, and are present across redshifts. However, even the least discrepant of the WDM models is incompatible with current observational limits on ${m}_{{\rm{WDM}}}$. Importantly, the differences we observe when varying the underlying dark matter are comparable to the galaxy-to-galaxy variation we expect within a fixed dark matter model. This suggests that it will be challenging to place limits on dark matter using only the unresolved spatial structure of the the ESC.",1
103484,2,KZ-Calogero correspondence revisited We discuss the correspondence between the Knizhnik–Zamolodchikov equations associated with GL(N) and the n-particle quantum Calogero model in the case when n is not necessarily equal to N. This can be viewed as a natural ‘quantization’ of the quantum-classical correspondence between quantum Gaudin and classical Calogero models.,1
